sample_id,dataset_config,boundary_idx,transcript,audio_column,raw_time_sec,refined_time_sec,raw_flux,refined_flux,delta_time_ms
166,single_sentence_500,7,KNOW THOU O MY BROTHER,audio__original,1.683471,1.723554,188.9888916015625,201.2171173095703,40.08300000000009
166,single_sentence_500,8,KNOW THOU O MY BROTHER,audio__original,1.803719,1.779625,24.697782516479492,1.6686025857925415,-24.094000000000058
166,single_sentence_500,9,KNOW THOU O MY BROTHER,audio__original,2.104339,2.184312,41.20878219604492,2.0587046146392822,79.97299999999984
167,single_sentence_500,0,LETTER FROM ADAM SMITH,audio__original,0.523714,0.443688,290.79229736328125,13.270562171936035,-80.02599999999998
167,single_sentence_500,1,LETTER FROM ADAM SMITH,audio__original,0.745286,0.785571,41.141883850097656,8.597319602966309,40.28500000000002
167,single_sentence_500,2,LETTER FROM ADAM SMITH,audio__original,0.846,0.825857,5.272387981414795,2.7294037342071533,-20.143000000000022
167,single_sentence_500,3,LETTER FROM ADAM SMITH,audio__original,0.966857,0.966857,7.390959739685059,7.390959739685059,0.0
167,single_sentence_500,4,LETTER FROM ADAM SMITH,audio__original,1.208571,1.087562,123.7383041381836,0.026269692927598953,-121.00900000000014
167,single_sentence_500,5,LETTER FROM ADAM SMITH,audio__original,1.41,1.450286,13.933061599731445,21.49032211303711,40.286000000000044
167,single_sentence_500,6,LETTER FROM ADAM SMITH,audio__original,1.551,1.551,14.6914644241333,14.6914644241333,0.0
167,single_sentence_500,7,LETTER FROM ADAM SMITH,audio__original,1.953857,2.033812,0.03077581524848938,0.0006280560046434402,79.95500000000023
168,single_sentence_500,0,LOOK AT IT PANTED DICK,audio__original,0.58348,0.503437,44.533447265625,0.0044655646197497845,-80.04299999999998
168,single_sentence_500,1,LOOK AT IT PANTED DICK,audio__original,0.76456,0.76456,60.67833709716797,60.67833709716797,0.0
168,single_sentence_500,2,LOOK AT IT PANTED DICK,audio__original,0.88528,0.8551,157.22940063476562,165.87440490722656,-30.179999999999986
168,single_sentence_500,3,LOOK AT IT PANTED DICK,audio__original,0.96576,1.02612,14.206219673156738,6.686175346374512,60.35999999999997
168,single_sentence_500,4,LOOK AT IT PANTED DICK,audio__original,1.08648,1.08648,0.39519256353378296,0.39519256353378296,0.0
168,single_sentence_500,5,LOOK AT IT PANTED DICK,audio__original,1.14684,1.146875,0.006327521987259388,0.006327521987259388,0.03500000000000725
168,single_sentence_500,6,LOOK AT IT PANTED DICK,audio__original,1.62972,1.563562,12.29446792602539,0.0012592688435688615,-66.15800000000016
168,single_sentence_500,7,LOOK AT IT PANTED DICK,audio__original,1.93152,1.93152,0.29753926396369934,0.29753926396369934,0.0
168,single_sentence_500,8,LOOK AT IT PANTED DICK,audio__original,1.99188,1.97176,12.105514526367188,3.276695966720581,-20.12000000000014
168,single_sentence_500,9,LOOK AT IT PANTED DICK,audio__original,2.17296,2.252937,0.03796782344579697,0.015086114406585693,79.9770000000004
169,single_sentence_500,0,NIX ON DE GOIN' IN ACT,audio__original,0.321553,0.2415,3.1314313411712646,1.2503657341003418,-80.05299999999998
169,single_sentence_500,1,NIX ON DE GOIN' IN ACT,audio__original,0.542621,0.542621,24.81584930419922,24.81584930419922,0.0
169,single_sentence_500,2,NIX ON DE GOIN' IN ACT,audio__original,0.703398,0.643107,1.0182499885559082,4.372609615325928,-60.29099999999998
169,single_sentence_500,3,NIX ON DE GOIN' IN ACT,audio__original,0.823981,0.864175,0.6310839056968689,0.1288907378911972,40.19400000000006
169,single_sentence_500,4,NIX ON DE GOIN' IN ACT,audio__original,0.924466,0.904369,25.195701599121094,0.34811609983444214,-20.09700000000003
169,single_sentence_500,5,NIX ON DE GOIN' IN ACT,audio__original,0.96466,1.004854,46.82505798339844,1.2661516666412354,40.19399999999995
169,single_sentence_500,6,NIX ON DE GOIN' IN ACT,audio__original,1.065146,1.045049,40.242366790771484,29.291889190673828,-20.09700000000003
169,single_sentence_500,7,NIX ON DE GOIN' IN ACT,audio__original,1.306311,1.326408,1.6529403924942017,0.4241001009941101,20.09700000000003
169,single_sentence_500,8,NIX ON DE GOIN' IN ACT,audio__original,1.426893,1.426893,37.510536193847656,37.510536193847656,0.0
169,single_sentence_500,9,NIX ON DE GOIN' IN ACT,audio__original,1.507282,1.527379,0.8260828256607056,2.382737398147583,20.09700000000003
169,single_sentence_500,10,NIX ON DE GOIN' IN ACT,audio__original,1.708252,1.708252,55.98728561401367,55.98728561401367,0.0
169,single_sentence_500,11,NIX ON DE GOIN' IN ACT,audio__original,1.869029,1.789,0.005474067758768797,0.028848156332969666,-80.02900000000012
170,single_sentence_500,0,NO GOOD MY DEAR WATSON,audio__original,0.545455,0.465438,105.33690643310547,0.030437098816037178,-80.01700000000001
170,single_sentence_500,1,NO GOOD MY DEAR WATSON,audio__original,0.606061,0.686869,22.37390899658203,0.051670871675014496,80.80799999999999
170,single_sentence_500,2,NO GOOD MY DEAR WATSON,audio__original,0.747475,0.711063,51.245906829833984,0.057144250720739365,-36.412
170,single_sentence_500,3,NO GOOD MY DEAR WATSON,audio__original,0.929293,0.96525,0.031481869518756866,0.18436017632484436,35.957000000000015
170,single_sentence_500,4,NO GOOD MY DEAR WATSON,audio__original,1.090909,1.030303,15.03184700012207,0.3121505379676819,-60.60599999999994
170,single_sentence_500,5,NO GOOD MY DEAR WATSON,audio__original,1.131313,1.171717,83.01710510253906,0.503466010093689,40.40399999999988
170,single_sentence_500,6,NO GOOD MY DEAR WATSON,audio__original,1.232323,1.212121,8.359086990356445,55.4940185546875,-20.202000000000055
170,single_sentence_500,7,NO GOOD MY DEAR WATSON,audio__original,1.353535,1.363636,8.505714416503906,2.0542874336242676,10.101000000000138
170,single_sentence_500,8,NO GOOD MY DEAR WATSON,audio__original,1.414141,1.414141,6.916810035705566,6.916810035705566,0.0
170,single_sentence_500,9,NO GOOD MY DEAR WATSON,audio__original,1.89899,1.89899,0.020979879423975945,0.020979879423975945,0.0
171,single_sentence_500,0,NU AND HIS CONSORT NUT,audio__original,0.301429,0.221375,58.70123291015625,0.12907032668590546,-80.05400000000002
171,single_sentence_500,1,NU AND HIS CONSORT NUT,audio__original,0.361714,0.502381,33.690452575683594,43.1204719543457,140.66699999999997
171,single_sentence_500,2,NU AND HIS CONSORT NUT,audio__original,0.562667,0.542571,93.7610092163086,78.26128387451172,-20.096000000000004
171,single_sentence_500,3,NU AND HIS CONSORT NUT,audio__original,0.643048,0.653095,7.668056964874268,29.162893295288086,10.047000000000029
171,single_sentence_500,4,NU AND HIS CONSORT NUT,audio__original,0.723429,0.703333,28.10966682434082,8.311747550964355,-20.096000000000004
171,single_sentence_500,5,NU AND HIS CONSORT NUT,audio__original,0.844,0.864095,219.46804809570312,19.838077545166016,20.094999999999974
171,single_sentence_500,6,NU AND HIS CONSORT NUT,audio__original,1.004762,0.916312,70.04147338867188,0.061874765902757645,-88.44999999999992
171,single_sentence_500,7,NU AND HIS CONSORT NUT,audio__original,1.527238,1.53125,0.05320322513580322,0.03449241444468498,4.0119999999999045
171,single_sentence_500,8,NU AND HIS CONSORT NUT,audio__original,1.688,1.607619,21.9216251373291,6.77761173248291,-80.38100000000003
171,single_sentence_500,9,NU AND HIS CONSORT NUT,audio__original,1.969333,2.049313,152.14915466308594,0.005149826407432556,79.98000000000016
172,single_sentence_500,0,O FRIEND I WILL OF YOU,audio__original,0.501773,0.43375,21.2259464263916,0.5947917699813843,-68.023
172,single_sentence_500,1,O FRIEND I WILL OF YOU,audio__original,0.521844,0.622199,19.596019744873047,1.2742037773132324,100.35499999999998
172,single_sentence_500,2,O FRIEND I WILL OF YOU,audio__original,0.822908,0.742624,1.708107829093933,1.6661821603775024,-80.28400000000002
172,single_sentence_500,3,O FRIEND I WILL OF YOU,audio__original,1.123972,1.164,4.804806709289551,2.4400484561920166,40.02799999999995
172,single_sentence_500,4,O FRIEND I WILL OF YOU,audio__original,1.52539,1.412688,30.638999938964844,0.0629308894276619,-112.70200000000008
172,single_sentence_500,5,O FRIEND I WILL OF YOU,audio__original,1.545461,1.605674,33.98676300048828,50.60299301147461,60.21300000000007
172,single_sentence_500,6,O FRIEND I WILL OF YOU,audio__original,1.665887,1.645816,8.918168067932129,15.990211486816406,-20.070999999999948
172,single_sentence_500,7,O FRIEND I WILL OF YOU,audio__original,1.846525,1.866596,53.77638244628906,41.0743293762207,20.070999999999948
172,single_sentence_500,8,O FRIEND I WILL OF YOU,audio__original,1.906738,1.906738,23.46738052368164,23.46738052368164,0.0
172,single_sentence_500,9,O FRIEND I WILL OF YOU,audio__original,1.96695,2.288085,3.541306495666504,13.586654663085938,321.13500000000016
172,single_sentence_500,10,O FRIEND I WILL OF YOU,audio__original,2.408511,2.408511,0.09059485793113708,0.09059485793113708,0.0
172,single_sentence_500,11,O FRIEND I WILL OF YOU,audio__original,2.468723,2.468723,0.030574871227145195,0.030574871227145195,0.0
173,single_sentence_500,0,OF PROPERTY AND RICHES,audio__original,0.420814,0.340813,5.919063091278076,0.05088873580098152,-80.00100000000005
173,single_sentence_500,1,OF PROPERTY AND RICHES,audio__original,0.48093,0.48093,0.15129655599594116,0.15129655599594116,0.0
173,single_sentence_500,2,OF PROPERTY AND RICHES,audio__original,0.601163,0.533,7.735036373138428,0.07703495025634766,-68.16299999999997
173,single_sentence_500,3,OF PROPERTY AND RICHES,audio__original,1.062054,1.162248,13.548151016235352,3.2142083644866943,100.19399999999989
173,single_sentence_500,4,OF PROPERTY AND RICHES,audio__original,1.322558,1.230375,18.43849754333496,0.1429802030324936,-92.18299999999991
173,single_sentence_500,5,OF PROPERTY AND RICHES,audio__original,1.442791,1.45281,42.297298431396484,74.83052825927734,10.019
173,single_sentence_500,6,OF PROPERTY AND RICHES,audio__original,1.542984,1.502907,35.49778366088867,6.786065578460693,-40.07699999999992
173,single_sentence_500,7,OF PROPERTY AND RICHES,audio__original,1.94376,1.88775,5.442748069763184,1.3306796550750732,-56.00999999999989
174,single_sentence_500,0,OF THE BIG ROUND WORLD,audio__original,0.301456,0.221438,23.21373748779297,0.0025968037080019712,-80.018
174,single_sentence_500,1,OF THE BIG ROUND WORLD,audio__original,0.361748,0.371796,0.7557748556137085,0.5084202885627747,10.048000000000002
174,single_sentence_500,2,OF THE BIG ROUND WORLD,audio__original,0.442136,0.422039,39.448848724365234,7.041860103607178,-20.096999999999976
174,single_sentence_500,3,OF THE BIG ROUND WORLD,audio__original,0.502427,0.522524,6.032670021057129,3.619546890258789,20.09700000000003
174,single_sentence_500,4,OF THE BIG ROUND WORLD,audio__original,0.62301,0.570688,63.457950592041016,0.639275848865509,-52.32199999999998
174,single_sentence_500,5,OF THE BIG ROUND WORLD,audio__original,0.803883,0.834029,0.8181401491165161,1.8432592153549194,30.146000000000008
174,single_sentence_500,6,OF THE BIG ROUND WORLD,audio__original,0.96466,0.904375,47.86430740356445,1.0631295442581177,-60.284999999999926
174,single_sentence_500,7,OF THE BIG ROUND WORLD,audio__original,1.326408,1.406796,12.453250885009766,17.101320266723633,80.3879999999999
174,single_sentence_500,8,OF THE BIG ROUND WORLD,audio__original,1.507282,1.477136,44.035335540771484,5.020594120025635,-30.146000000000008
174,single_sentence_500,9,OF THE BIG ROUND WORLD,audio__original,2.029806,2.06975,0.002307456685230136,0.0005631100502796471,39.94399999999976
175,single_sentence_500,0,OH HOW DOES THIS GO OH,audio__original,0.301923,0.221875,2.019336462020874,0.036406029015779495,-80.048
175,single_sentence_500,1,OH HOW DOES THIS GO OH,audio__original,0.422692,0.452885,29.91524887084961,4.460153102874756,30.19299999999997
175,single_sentence_500,2,OH HOW DOES THIS GO OH,audio__original,0.623974,0.61391,29.965211868286133,25.867572784423828,-10.064000000000073
175,single_sentence_500,3,OH HOW DOES THIS GO OH,audio__original,0.724615,0.744744,6.787054061889648,35.31399917602539,20.12899999999995
175,single_sentence_500,4,OH HOW DOES THIS GO OH,audio__original,0.785,0.764872,2.630932092666626,9.386070251464844,-20.128000000000036
175,single_sentence_500,5,OH HOW DOES THIS GO OH,audio__original,0.905769,0.915833,13.988547325134277,12.313100814819336,10.063999999999961
175,single_sentence_500,6,OH HOW DOES THIS GO OH,audio__original,0.986282,0.966154,1.2321910858154297,11.809651374816895,-20.128000000000036
175,single_sentence_500,7,OH HOW DOES THIS GO OH,audio__original,1.147308,1.187564,47.60670852661133,0.07863418012857437,40.25600000000007
175,single_sentence_500,8,OH HOW DOES THIS GO OH,audio__original,1.288205,1.239812,8.886821746826172,0.039018768817186356,-48.39300000000013
175,single_sentence_500,9,OH HOW DOES THIS GO OH,audio__original,1.408974,1.529744,28.662626266479492,54.30330276489258,120.77000000000004
175,single_sentence_500,10,OH HOW DOES THIS GO OH,audio__original,1.831667,1.6905,3.8141582012176514,0.012436714954674244,-141.16700000000003
175,single_sentence_500,11,OH HOW DOES THIS GO OH,audio__original,2.214103,2.294062,0.02754979394376278,0.4204520583152771,79.95899999999966
176,single_sentence_500,0,PETER STARED VERY HARD,audio__original,0.602362,0.522312,8.721627235412598,0.00715882983058691,-80.04999999999995
176,single_sentence_500,1,PETER STARED VERY HARD,audio__original,0.843307,0.883465,18.735727310180664,24.49967384338379,40.157999999999916
176,single_sentence_500,2,PETER STARED VERY HARD,audio__original,0.943701,0.943701,29.454700469970703,29.454700469970703,0.0
176,single_sentence_500,3,PETER STARED VERY HARD,audio__original,1.325197,1.325197,6.071942329406738,6.071942329406738,0.0
176,single_sentence_500,4,PETER STARED VERY HARD,audio__original,1.525984,1.417437,13.662322044372559,0.19165563583374023,-108.54699999999995
176,single_sentence_500,5,PETER STARED VERY HARD,audio__original,1.766929,1.787008,66.43242645263672,11.079012870788574,20.078999999999958
176,single_sentence_500,6,PETER STARED VERY HARD,audio__original,1.90748,1.877362,44.98009490966797,72.03817749023438,-30.118000000000087
176,single_sentence_500,7,PETER STARED VERY HARD,audio__original,2.38937,2.469313,0.007666022516787052,0.0005111735663376749,79.9430000000001
177,single_sentence_500,0,SAID SIR RICHMOND WELL,audio__original,0.320714,0.240687,15.045401573181152,0.00014107789320405573,-80.02699999999999
177,single_sentence_500,1,SAID SIR RICHMOND WELL,audio__original,0.461027,0.481,5.234492778778076,0.9978460669517517,19.972999999999963
177,single_sentence_500,2,SAID SIR RICHMOND WELL,audio__original,0.501116,0.501116,19.02400016784668,19.02400016784668,0.0
177,single_sentence_500,3,SAID SIR RICHMOND WELL,audio__original,0.601339,0.601339,38.40163040161133,38.40163040161133,0.0
177,single_sentence_500,4,SAID SIR RICHMOND WELL,audio__original,0.641429,0.641429,44.34063720703125,44.34063720703125,0.0
177,single_sentence_500,5,SAID SIR RICHMOND WELL,audio__original,0.942098,0.962143,0.2666284739971161,3.5695393085479736,20.04499999999998
177,single_sentence_500,6,SAID SIR RICHMOND WELL,audio__original,1.783973,1.398375,1.9271372556686401,9.015399700729176e-05,-385.5980000000001
177,single_sentence_500,7,SAID SIR RICHMOND WELL,audio__original,1.964375,2.044375,2.5255589485168457,0.5403448939323425,80.00000000000007
178,single_sentence_500,0,THANK YOU SAID TROT OH,audio__original,0.601136,0.545125,121.8746566772461,6.519046783447266,-56.01100000000003
178,single_sentence_500,1,THANK YOU SAID TROT OH,audio__original,0.801515,0.801515,2.5972466468811035,2.5972466468811035,0.0
178,single_sentence_500,2,THANK YOU SAID TROT OH,audio__original,0.861629,0.861629,14.017342567443848,14.017342567443848,0.0
178,single_sentence_500,3,THANK YOU SAID TROT OH,audio__original,0.94178,0.981856,29.850309371948242,15.473736763000488,40.076
178,single_sentence_500,4,THANK YOU SAID TROT OH,audio__original,1.021932,1.021932,3.708158493041992,3.708158493041992,0.0
178,single_sentence_500,5,THANK YOU SAID TROT OH,audio__original,1.182235,1.182235,0.29420551657676697,0.29420551657676697,0.0
178,single_sentence_500,6,THANK YOU SAID TROT OH,audio__original,1.282424,1.242348,60.668853759765625,4.857180118560791,-40.076
178,single_sentence_500,7,THANK YOU SAID TROT OH,audio__original,1.562955,1.582992,0.02001701109111309,0.0053520817309618,20.03699999999986
178,single_sentence_500,8,THANK YOU SAID TROT OH,audio__original,2.36447,1.663144,564.4747314453125,0.05757593363523483,-701.3259999999999
178,single_sentence_500,9,THANK YOU SAID TROT OH,audio__original,2.504735,2.584687,0.16524042189121246,0.003497710917145014,79.95200000000003
179,single_sentence_500,0,THE MOAT AND THE TENTS,audio__original,0.260596,0.180562,10.384563446044922,0.14731207489967346,-80.03399999999999
179,single_sentence_500,1,THE MOAT AND THE TENTS,audio__original,0.320734,0.330757,1.8231706619262695,2.300269365310669,10.023000000000003
179,single_sentence_500,2,THE MOAT AND THE TENTS,audio__original,0.441009,0.41094,85.44859313964844,1.9602000713348389,-30.068999999999956
179,single_sentence_500,3,THE MOAT AND THE TENTS,audio__original,0.68156,0.68156,99.1304931640625,99.1304931640625,0.0
179,single_sentence_500,4,THE MOAT AND THE TENTS,audio__original,1.242844,0.841927,4.690362453460693,0.24656188488006592,-400.9170000000001
179,single_sentence_500,5,THE MOAT AND THE TENTS,audio__original,1.302982,1.343,4.588927745819092,4.414653301239014,40.01799999999989
